customer_id_,_Income__,device_id_,online_id_,store_id_,sku_code,item_id_,item_desc,Quantity_Ordered,Price_Each,Order_Date,payment_status,payment_mode_,Order_Status
Cust2473,459082,419631,0,0,3261,24,27in FHD Monitor,1,150,2019-09-30,Completed ,CC,COMPLETED
Cust2277,153156,584185,0,0,3065,7,27in FHD Monitor,1,150,2019-03-18,Completed ,CC,COMPLETED
Cust6464,212754,783907,3801107,348188,7252,19,27in FHD Monitor,1,150,2022-10-24,Completed ,CC,COMPLETED
Cust868,784730,1828075,0,0,1656,7,27in FHD Monitor,1,150,2020-05-13,Completed ,CC,COMPLETED
Cust2365,892333,3309775,0,0,3153,8,27in FHD Monitor,1,150,2019-06-14,Completed ,CC,COMPLETED
Cust2457,121058,3552779,0,0,3245,4,27in FHD Monitor,1,150,2019-09-14,Completed ,CC,COMPLETED
Cust586,181192,961453,0,0,1374,6,27in FHD Monitor,1,150,2019-08-08,Completed ,CC,COMPLETED
Cust3554,292656,808163,3075710,3049607,4342,30,27in FHD Monitor,1,150,2018-05-13,Completed ,CC,COMPLETED
Cust87,397681,0,1976106,0,875,16,27in FHD Monitor,1,150,2018-03-28,Completed ,CC,COMPLETED
Cust2822,839029,3767948,0,0,3610,27,Wired Headphones,1,150,2020-09-13,Completed ,CC,COMPLETED
Cust1808,841040,2652469,0,0,2596,45,Wired Headphones,1,150,2022-12-06,Completed ,CC,COMPLETED
Cust1807,464678,2852916,0,0,2595,7,Wired Headphones,1,150,2022-12-05,Completed ,CC,COMPLETED
Cust3489,152639,1048573,221155,2000929,4277,37,Wired Headphones,1,150,2018-03-10,Completed ,CC,COMPLETED
Cust987,614695,1004217,0,0,1775,4,Wired Headphones,1,150,2020-09-09,Completed ,CC,COMPLETED
Cust4895,853463,3957310,842310,2895056,5683,29,Wired Headphones,1,150,2018-07-13,Completed ,CC,COMPLETED
Cust5748,669398,3972559,3386494,1662952,6536,45,Wired Headphones,1,150,2020-11-10,Completed ,CC,COMPLETED
Cust2476,216765,2331855,0,0,3264,7,Wired Headphones,1,150,2019-10-03,Completed ,CC,COMPLETED
Cust4815,650797,2532251,3363875,2233216,5603,15,Wired Headphones,1,150,2018-04-24,Completed ,CC,COMPLETED
Cust282,382761,3110396,0,0,1070,18,Wired Headphones,1,150,2018-10-08,Completed ,CC,COMPLETED
Cust3371,676039,0,0,143780,4159,30,Wired Headphones,1,150,2022-03-14,Completed ,CC,COMPLETED
Cust1264,284105,0,2255910,0,2052,36,Wired Headphones,1,150,2021-06-12,Completed ,CC,COMPLETED
Cust2159,659149,3544018,0,0,2947,25,Wired Headphones,1,150,2018-11-21,Completed ,CC,COMPLETED
Cust1610,112033,813978,0,0,2398,36,Wired Headphones,1,150,2022-05-22,Completed ,CC,COMPLETED
Cust1762,563765,3203172,0,0,2550,41,Wired Headphones,1,150,2022-10-21,Completed ,CC,COMPLETED
Cust4502,703954,123765,912119,263521,5290,16,Wired Headphones,1,150,2021-12-13,Completed ,CC,COMPLETED
Cust4392,945373,1308615,407076,1998249,5180,18,Wired Headphones,1,150,2021-08-25,Completed ,CC,COMPLETED
Cust2163,591678,3653128,0,0,2951,21,Wired Headphones,1,150,2018-11-25,Completed ,CC,COMPLETED
Cust2414,524903,1788985,0,0,3202,24,Wired Headphones,1,150,2019-08-02,Completed ,CC,COMPLETED
Cust2461,813956,1488624,0,0,3249,24,Wired Headphones,1,150,2019-09-18,Completed ,CC,COMPLETED
Cust2772,824342,1874745,0,0,3560,40,Wired Headphones,1,150,2020-07-25,Completed ,CC,COMPLETED
Cust1964,772840,3456291,0,0,2752,35,Wired Headphones,1,150,2018-05-11,Completed ,CC,COMPLETED
Cust3397,802811,0,0,1563742,4185,37,Wired Headphones,1,150,2022-04-08,Completed ,CC,COMPLETED
Cust6415,396440,661856,1542289,928658,7203,18,Wired Headphones,1,150,2022-09-06,Completed ,CC,COMPLETED
Cust6083,895766,2221149,977533,3532732,6871,10,Wired Headphones,1,150,2021-10-10,Completed ,CC,COMPLETED
Cust638,857703,2182830,3492089,2396198,1426,39,Wired Headphones,1,150,2019-09-29,Completed ,CC,COMPLETED
Cust4266,590057,1698939,879828,657172,5054,25,Wired Headphones,1,150,2021-04-21,Completed ,CC,COMPLETED
Cust5938,415408,3483285,3163374,919476,6726,35,Wired Headphones,1,150,2021-05-18,Completed ,CC,COMPLETED
Cust2312,660132,472194,0,0,3100,6,Wired Headphones,1,150,2019-04-22,Completed ,CC,COMPLETED
Cust4931,851901,2785040,2738585,3899909,5719,27,Wired Headphones,1,150,2018-08-18,Completed ,CC,COMPLETED
Cust969,168312,1222969,0,0,1757,43,Wired Headphones,1,150,2020-08-22,Completed ,CC,COMPLETED
Cust5673,100793,2166038,2550468,911589,6461,47,Wired Headphones,1,150,2020-08-27,Completed ,CC,COMPLETED
Cust3463,431970,0,0,1064760,4251,44,Wired Headphones,1,150,2018-02-12,Completed ,CC,COMPLETED
Cust2848,309593,310453,0,0,3636,41,Wired Headphones,1,150,2020-10-09,Completed ,CC,COMPLETED
Cust5799,207949,2381242,1634472,1090228,6587,14,Wired Headphones,1,150,2020-12-31,Completed ,CC,COMPLETED
Cust5284,219240,1152308,1190715,2101326,6072,42,Wired Headphones,1,150,2019-08-05,Completed ,CC,COMPLETED
Cust4805,313607,658764,1159669,120112,5593,50,Wired Headphones,1,150,2018-04-14,Completed ,CC,COMPLETED
Cust6215,146814,1563012,1691721,655244,7003,3,Wired Headphones,1,150,2022-02-18,Completed ,CC,COMPLETED
Cust2021,776353,3586802,0,0,2809,25,Wired Headphones,1,150,2018-07-07,Completed ,CC,COMPLETED
Cust4479,497675,2288833,2423451,2897828,5267,20,Wired Headphones,1,150,2021-11-20,Completed ,CC,COMPLETED
Cust1278,829370,0,3100026,0,2066,49,Wired Headphones,1,150,2021-06-26,Completed ,CC,COMPLETED
Cust1945,983578,1144392,0,0,2733,31,Wired Headphones,1,150,2018-04-22,Completed ,CC,COMPLETED
Cust1876,741351,214848,0,0,2664,44,Wired Headphones,1,150,2018-02-12,Completed ,CC,COMPLETED
Cust2137,987842,382869,0,0,2925,14,Wired Headphones,1,150,2018-10-30,Completed ,CC,COMPLETED
Cust3839,350669,3370320,3391477,2578580,4627,14,Wired Headphones,1,150,2020-02-21,Completed ,CC,COMPLETED
Cust4744,899551,3468365,1949399,2103361,5532,35,Wired Headphones,1,150,2018-02-22,Completed ,CC,COMPLETED
Cust2666,178259,0,0,2063837,3454,40,Wired Headphones,1,150,2020-04-10,Completed ,CC,COMPLETED
Cust4571,583945,420785,2829429,264467,5359,20,Wired Headphones,1,150,2022-02-20,Completed ,CC,COMPLETED
Cust2211,271809,2368209,0,0,2999,36,Wired Headphones,1,150,2019-01-12,Completed ,CC,COMPLETED
Cust5814,609483,464038,1572198,1478536,6602,49,Wired Headphones,1,150,2021-01-15,Completed ,CC,COMPLETED
Cust5755,409670,3967310,914464,1849478,6543,46,Wired Headphones,1,150,2020-11-17,Completed ,CC,COMPLETED
Cust5600,472614,859341,1099251,2718297,6388,19,Wired Headphones,1,150,2020-06-16,Completed ,CC,COMPLETED
Cust768,363764,3795695,3264577,1836563,1556,20,Wired Headphones,1,150,2020-02-03,Completed ,CC,COMPLETED
Cust3890,907882,3025483,294650,1141206,4678,35,Wired Headphones,1,150,2020-04-11,Completed ,CC,COMPLETED
Cust6395,662161,1745398,3562185,369385,7183,38,Wired Headphones,1,150,2022-08-17,Completed ,CC,COMPLETED
Cust3861,456936,1941320,2356364,3465120,4649,42,Wired Headphones,1,150,2020-03-14,Completed ,CC,COMPLETED
Cust4338,370127,3996160,837482,1382385,5126,47,Wired Headphones,1,150,2021-07-02,Completed ,CC,COMPLETED
Cust4554,325871,1597462,746083,1952688,5342,50,Wired Headphones,1,150,2022-02-03,Completed ,CC,COMPLETED
Cust1634,525128,3540933,0,0,2422,2,Wired Headphones,1,150,2022-06-15,Completed ,CC,COMPLETED
Cust1854,917942,758977,0,0,2642,15,LG Washing Machine,1,150,2018-01-21,Completed ,CC,COMPLETED
Cust2674,610848,0,0,657718,3462,2,LG Washing Machine,1,150,2020-04-18,Completed ,CC,COMPLETED
Cust4775,232241,269732,3579412,1742592,5563,5,LG Washing Machine,1,150,2018-03-25,Completed ,CC,COMPLETED
Cust5580,907940,724974,810079,973606,6368,2,LG Washing Machine,1,150,2020-05-27,Completed ,CC,COMPLETED
Cust5049,814200,2193542,3762219,1121047,5837,45,Macbook Pro Laptop,1,150,2018-12-13,Completed ,CC,COMPLETED
Cust5273,690275,127639,742686,1242303,6061,16,Macbook Pro Laptop,1,150,2019-07-25,Completed ,CC,COMPLETED
Cust5631,872632,1386374,1761113,2826137,6419,44,Macbook Pro Laptop,1,150,2020-07-17,Completed ,CC,COMPLETED
Cust1812,198048,1595455,0,0,2600,25,Macbook Pro Laptop,1,150,2022-12-10,Completed ,CC,COMPLETED
Cust2383,575844,2962913,0,0,3171,34,Macbook Pro Laptop,1,150,2019-07-02,Completed ,CC,COMPLETED
Cust5367,166534,2481268,3944362,2632920,6155,12,Macbook Pro Laptop,1,150,2019-10-27,Completed ,CC,COMPLETED
Cust6426,870750,2775881,3552653,1177359,7214,30,Macbook Pro Laptop,1,150,2022-09-17,Completed ,CC,COMPLETED
Cust6133,607241,1731692,2598695,1884940,6921,5,USB-C Charging Cable,1,150,2021-11-29,Completed ,CC,COMPLETED
Cust6275,589422,2838995,1289372,2728569,7063,12,USB-C Charging Cable,1,150,2022-04-19,Completed ,CC,COMPLETED
Cust2813,167618,2450569,0,0,3601,31,USB-C Charging Cable,1,150,2020-09-04,Completed ,CC,COMPLETED
Cust4384,802370,2710239,2782393,440286,5172,24,USB-C Charging Cable,1,150,2021-08-17,Completed ,CC,COMPLETED
Cust6024,179147,3213222,3478351,1036321,6812,32,USB-C Charging Cable,1,150,2021-08-12,Completed ,CC,COMPLETED
Cust5861,581987,3594124,531852,1454570,6649,34,USB-C Charging Cable,1,150,2021-03-03,Completed ,CC,COMPLETED
Cust2064,742266,2486761,0,0,2852,1,USB-C Charging Cable,1,150,2018-08-19,Completed ,CC,COMPLETED
Cust2671,796909,0,0,3311581,3459,9,USB-C Charging Cable,1,150,2020-04-15,Completed ,CC,COMPLETED
Cust881,231623,3302614,0,0,1669,14,USB-C Charging Cable,1,150,2020-05-26,Completed ,CC,COMPLETED
Cust1095,414121,0,0,3432543,1883,5,USB-C Charging Cable,1,150,2020-12-26,Completed ,CC,COMPLETED
Cust342,198152,2570928,0,0,1130,5,USB-C Charging Cable,1,150,2018-12-07,Completed ,CC,COMPLETED
Cust5616,259895,719906,3151017,3353866,6404,36,USB-C Charging Cable,1,150,2020-07-02,Completed ,CC,COMPLETED
Cust4475,581020,1455214,2884062,505053,5263,38,USB-C Charging Cable,1,150,2021-11-16,Completed ,CC,COMPLETED
Cust5450,985604,3128192,2022612,2871945,6238,44,USB-C Charging Cable,1,150,2020-01-18,Completed ,CC,COMPLETED
Cust342,198152,2570928,0,0,1130,5,USB-C Charging Cable,1,150,2018-12-07,Completed ,CC,COMPLETED
Cust342,198152,2570928,0,0,1130,5,USB-C Charging Cable,1,150,2018-12-07,Completed ,CC,COMPLETED
Cust5566,145288,3758390,2738160,3832743,6354,47,USB-C Charging Cable,1,150,2020-05-13,Completed ,CC,COMPLETED
Cust3927,620994,2463648,2779258,1542880,4715,50,USB-C Charging Cable,1,150,2020-05-18,Completed ,CC,COMPLETED
Cust6054,348550,1337524,1841473,3087646,6842,12,USB-C Charging Cable,1,150,2021-09-11,Completed ,CC,COMPLETED
Cust5402,279508,1335177,743548,3550562,6190,17,USB-C Charging Cable,1,150,2019-12-01,Completed ,CC,COMPLETED
Cust3653,715673,3792685,1507078,3923002,4441,30,USB-C Charging Cable,1,150,2018-08-20,Completed ,CC,COMPLETED
Cust1201,848918,0,3560677,0,1989,6,USB-C Charging Cable,1,150,2021-04-10,Completed ,CC,COMPLETED
Cust1932,951422,2150636,0,0,2720,8,USB-C Charging Cable,1,150,2018-04-09,Completed ,CC,COMPLETED
Cust3257,908429,818443,0,0,4045,10,USB-C Charging Cable,1,150,2021-11-20,Completed ,CC,COMPLETED
Cust2889,304099,2866927,0,0,3677,40,USB-C Charging Cable,1,150,2020-11-19,Completed ,CC,COMPLETED
Cust3309,197552,1035796,0,0,4097,8,USB-C Charging Cable,1,150,2022-01-11,Completed ,CC,COMPLETED
Cust6453,337684,641006,443624,3164334,7241,18,USB-C Charging Cable,1,150,2022-10-13,Completed ,CC,COMPLETED
Cust5086,100222,2676879,3480644,3811047,5874,37,USB-C Charging Cable,1,150,2019-01-19,Completed ,CC,COMPLETED
Cust800,793450,3308938,0,0,1588,42,USB-C Charging Cable,1,150,2020-03-06,Completed ,CC,COMPLETED
Cust5980,271888,1088007,1286916,456612,6768,38,USB-C Charging Cable,1,150,2021-06-29,Completed ,CC,COMPLETED
Cust2258,819793,3325538,0,0,3046,7,USB-C Charging Cable,1,150,2019-02-27,Completed ,CC,COMPLETED
Cust611,384686,3748590,1411706,2446309,1399,16,USB-C Charging Cable,1,150,2019-09-02,Completed ,CC,COMPLETED
Cust5322,157335,3567140,3304972,3409798,6110,36,USB-C Charging Cable,1,150,2019-09-12,Completed ,CC,COMPLETED
Cust1545,148460,755114,0,0,2333,22,USB-C Charging Cable,1,150,2022-03-18,Completed ,CC,COMPLETED
Cust1860,115984,622611,0,0,2648,24,USB-C Charging Cable,1,150,2018-01-27,Completed ,CC,COMPLETED
Cust5707,423501,1997917,3678378,1948467,6495,15,USB-C Charging Cable,1,150,2020-09-30,Completed ,CC,COMPLETED
Cust981,318822,676687,0,0,1769,26,USB-C Charging Cable,1,150,2020-09-03,Completed ,CC,COMPLETED
Cust975,113912,1199438,0,0,1763,29,USB-C Charging Cable,1,150,2020-08-28,Completed ,CC,COMPLETED
Cust1719,868296,2949959,0,0,2507,14,USB-C Charging Cable,1,150,2022-09-08,Completed ,CC,COMPLETED
Cust2470,950087,2790053,0,0,3258,31,USB-C Charging Cable,1,150,2019-09-27,Completed ,CC,COMPLETED
Cust5399,157417,1792291,2187641,1949901,6187,3,USB-C Charging Cable,1,150,2019-11-28,Completed ,CC,COMPLETED
Cust4486,931347,315853,450219,693886,5274,45,USB-C Charging Cable,1,150,2021-11-27,Completed ,CC,COMPLETED
Cust4868,469993,3470325,814657,1543781,5656,7,USB-C Charging Cable,1,150,2018-06-16,Completed ,CC,COMPLETED
Cust3499,722238,2928132,1808108,538526,4287,9,USB-C Charging Cable,1,150,2018-03-20,Completed ,CC,COMPLETED
Cust2360,296927,3425670,0,0,3148,16,USB-C Charging Cable,1,150,2019-06-09,Completed ,CC,COMPLETED
Cust973,265413,2502533,0,0,1761,37,USB-C Charging Cable,1,150,2020-08-26,Completed ,CC,COMPLETED
Cust2518,399777,1007229,0,0,3306,10,USB-C Charging Cable,1,150,2019-11-14,Completed ,CC,COMPLETED
Cust5387,626518,1429886,3625662,3118817,6175,49,USB-C Charging Cable,1,150,2019-11-16,Completed ,CC,COMPLETED
Cust1198,830076,0,1195248,0,1986,30,USB-C Charging Cable,1,150,2021-04-07,Completed ,CC,COMPLETED
Cust1533,992537,2867773,0,0,2321,42,USB-C Charging Cable,1,150,2022-03-06,Completed ,CC,COMPLETED
Cust3853,586871,2358321,385866,997511,4641,23,USB-C Charging Cable,1,150,2020-03-06,Completed ,CC,COMPLETED
Cust663,930935,3795823,182810,1515562,1451,34,USB-C Charging Cable,1,150,2019-10-23,Completed ,CC,COMPLETED
Cust3391,857842,0,0,2250119,4179,38,USB-C Charging Cable,1,150,2022-04-02,Completed ,CC,COMPLETED
Cust5291,367324,2497512,2300598,3799506,6079,47,USB-C Charging Cable,1,150,2019-08-12,Completed ,CC,COMPLETED
Cust342,198152,2570928,0,0,1130,5,USB-C Charging Cable,1,150,2018-12-07,Completed ,CC,COMPLETED
Cust960,754778,919547,0,0,1748,19,USB-C Charging Cable,1,150,2020-08-13,Completed ,CC,COMPLETED
Cust2926,729578,1183534,0,0,3714,46,USB-C Charging Cable,1,150,2020-12-26,Completed ,CC,COMPLETED
Cust2769,553535,1829297,0,0,3557,15,USB-C Charging Cable,1,150,2020-07-22,Completed ,CC,COMPLETED
Cust3718,174111,261854,1509506,117079,4506,44,USB-C Charging Cable,1,150,2018-10-24,Completed ,CC,COMPLETED
Cust4751,284389,489200,2757669,3731723,5539,34,USB-C Charging Cable,1,150,2018-03-01,Completed ,CC,COMPLETED
Cust1225,259568,0,3452715,0,2013,8,USB-C Charging Cable,1,150,2021-05-04,Completed ,CC,COMPLETED
Cust5967,586793,1227804,776961,3936805,6755,43,USB-C Charging Cable,1,150,2021-06-16,Completed ,CC,COMPLETED
Cust4588,756787,3354477,1777380,3399219,5376,4,USB-C Charging Cable,1,150,2022-03-09,Completed ,CC,COMPLETED
Cust1822,813137,1019074,0,0,2610,17,USB-C Charging Cable,1,150,2022-12-20,Completed ,CC,COMPLETED
Cust3959,920817,402791,1523401,1184118,4747,23,USB-C Charging Cable,1,150,2020-06-19,Completed ,CC,COMPLETED
Cust2824,639422,1189539,0,0,3612,36,USB-C Charging Cable,1,150,2020-09-15,Completed ,CC,COMPLETED
Cust4255,572733,2334348,2674838,3490676,5043,29,USB-C Charging Cable,1,150,2021-04-10,Completed ,CC,COMPLETED
Cust6056,915020,3310252,552930,2159731,6844,40,USB-C Charging Cable,1,150,2021-09-13,Completed ,CC,COMPLETED
Cust3381,469796,0,0,3353814,4169,7,USB-C Charging Cable,1,150,2022-03-23,Completed ,CC,COMPLETED
Cust1072,831726,0,0,1758845,1860,9,USB-C Charging Cable,1,150,2020-12-03,Completed ,CC,COMPLETED
Cust2916,444747,3316904,0,0,3704,14,USB-C Charging Cable,1,150,2020-12-16,Completed ,CC,COMPLETED
Cust4743,368127,311580,729567,3414803,5531,25,USB-C Charging Cable,1,150,2018-02-21,Completed ,CC,COMPLETED
Cust3735,333210,2758546,116759,3710856,4523,35,USB-C Charging Cable,1,150,2018-11-10,Completed ,CC,COMPLETED
Cust5252,536933,3475928,1678028,1496381,6040,50,USB-C Charging Cable,1,150,2019-07-04,Completed ,CC,COMPLETED
Cust5325,752467,2489524,1430536,2230495,6113,18,USB-C Charging Cable,1,150,2019-09-15,Completed ,CC,COMPLETED
Cust5710,187272,1644013,3791509,2586096,6498,42,USB-C Charging Cable,1,150,2020-10-03,Completed ,CC,COMPLETED
Cust2984,364438,2427558,0,0,3772,3,USB-C Charging Cable,1,150,2021-02-22,Completed ,CC,COMPLETED
Cust1995,513051,750202,0,0,2783,9,USB-C Charging Cable,1,150,2018-06-11,Completed ,CC,COMPLETED
Cust342,198152,2570928,0,0,1130,5,USB-C Charging Cable,1,150,2018-12-07,Completed ,CC,COMPLETED
Cust4232,181712,1539750,3086802,760484,5020,6,USB-C Charging Cable,1,150,2021-03-18,Completed ,CC,COMPLETED
Cust6096,348748,3393863,3207386,1183017,6884,26,USB-C Charging Cable,1,150,2021-10-23,Completed ,CC,COMPLETED
Cust1755,133767,1847539,0,0,2543,35,USB-C Charging Cable,1,150,2022-10-14,Completed ,CC,COMPLETED
Cust283,889902,537368,0,0,1071,49,USB-C Charging Cable,1,150,2018-10-09,Completed ,CC,COMPLETED
Cust5454,962896,1070434,1476236,3679835,6242,8,USB-C Charging Cable,1,150,2020-01-22,Completed ,CC,COMPLETED
Cust5928,918824,3726997,3315564,3424698,6716,40,USB-C Charging Cable,1,150,2021-05-08,Completed ,CC,COMPLETED
Cust5280,953354,1150751,2912645,2422452,6068,11,USB-C Charging Cable,1,150,2019-08-01,Completed ,CC,COMPLETED
Cust650,746795,3841707,3700234,3235161,1438,20,USB-C Charging Cable,1,150,2019-10-10,Completed ,CC,COMPLETED
Cust3924,298176,2327352,2414635,2559176,4712,30,USB-C Charging Cable,1,150,2020-05-15,Completed ,CC,COMPLETED
Cust996,429625,2048670,0,0,1784,45,USB-C Charging Cable,1,150,2020-09-18,Completed ,CC,COMPLETED
